021127/4073,Juraj,Mach,2002-11-27
021128/7757,Juraj,Černák,2002-11-28
021128/9971,Milan,Kiss,2002-11-28
021129/4165,Stanislav,Bartoš,2002-11-29
021129/5172,Vladimír,Polák,2002-11-29
021129/8128,Petra,Balážová,2002-11-29
021129/9521,Patrik,Doležal,2002-11-29
021130/1845,Tamara,Králová,2002-11-30
021130/3217,Gabriela,Hollýová,2002-11-30
021201/1375,Michal,Mach,2002-12-01
021201/1644,Andrej,Mach,2002-12-01
021201/2042,Juraj,Benko,2002-12-01
021201/2304,Ivana,Chovanecová,2002-12-01
021201/4156,Dominik,Kubiš,2002-12-01
021202/0943,Martina,Gregorová,2002-12-02
021202/2055,Petra,Horváthová,2002-12-02
021202/3067,Bianka,Šimkoová,2002-12-02
021202/5305,Juraj,Kováčik,2002-12-02
021203/2077,Silvia,Kissová,2002-12-03
021203/3726,Lucia,Benkoová,2002-12-03
021203/5157,Dušan,Král,2002-12-03
021203/8012,Veronika,Hudecová,2002-12-03
021203/8244,Martin,Doležal,2002-12-03
021203/9709,Eva,Farkašová,2002-12-03
021204/3290,Silvia,Farkašová,2002-12-04
021204/5855,Kristína,Švecová,2002-12-04
021204/5930,Radovan,Hollý,2002-12-04
021204/6154,Tatiana,Šimuneková,2002-12-04
021204/9692,Zuzana,Poláková,2002-12-04
021205/1158,Peter,Farkaš,2002-12-05
021205/3916,Gabriel,Kiss,2002-12-05
021205/4157,Simona,Kadlecová,2002-12-05
021205/4761,Jozef,Gregor,2002-12-05
021205/7989,Erik,Kováčik,2002-12-05
021205/8131,Tibor,Pašek,2002-12-05
021205/8515,Soňa,Vargaová,2002-12-05
021206/5542,Ema,Kováčiková,2002-12-06
021206/6278,Stanislav,Tóth,2002-12-06
021206/8560,Diana,Hollýová,2002-12-06
021207/3628,Veronika,Krajčíová,2002-12-07
021207/4754,Zuzana,Kubišová,2002-12-07
021207/6111,Anna,Urbanová,2002-12-07
021207/6162,Tibor,Urban,2002-12-07
021208/6386,Tibor,Baláž,2002-12-08
021208/7263,Soňa,Doležalová,2002-12-08
021209/0174,Pavol,Dudáš,2002-12-09
021209/6003,Rastislav,Marek,2002-12-09
021209/7214,Michaela,Kováčová,2002-12-09
021210/0338,Radovan,Pekár,2002-12-10
021210/5389,Stanislav,Král,2002-12-10
021210/7559,Pavol,Holub,2002-12-10
021211/0811,Lucia,Hudecová,2002-12-11
021211/0820,Zuzana,Mareková,2002-12-11
021211/2026,Nina,Balážová,2002-12-11
021211/5576,Soňa,Horváthová,2002-12-11
021211/6211,Rastislav,Dudáš,2002-12-11
021211/7523,Lukáš,Chovanec,2002-12-11
021211/7766,Laura,Švecová,2002-12-11
021211/8943,Dušan,Kováč,2002-12-11
021212/0659,Gabriela,Nováková,2002-12-12
021212/0690,Martina,Holubová,2002-12-12
021212/1204,Adrián,Král,2002-12-12
021212/2782,Milan,Šimko,2002-12-12
021212/3582,Dominika,Červeňová,2002-12-12
021212/5125,Lenka,Szabóová,2002-12-12
021212/8403,Tamara,Hollýová,2002-12-12
021212/9917,Richard,Hollý,2002-12-12
021213/5030,Gabriel,Hollý,2002-12-13
021213/5291,Samuel,Kubiš,2002-12-13
021213/6912,Roman,Polák,2002-12-13
021213/9233,Richard,Kadlec,2002-12-13
021214/0918,Adriana,Kissová,2002-12-14
021214/3805,Ján,Vlach,2002-12-14
021214/6985,Karolína,Gregorová,2002-12-14
021214/9719,Ivana,Tóthová,2002-12-14
021214/9987,Natália,Kadlecová,2002-12-14
021215/0152,Sabina,Doležalová,2002-12-15
021215/0820,Štefan,Kadlec,2002-12-15
021215/1915,Eva,Mareková,2002-12-15
021215/3155,Filip,Krnáč,2002-12-15
021215/7450,Ela,Holubová,2002-12-15
021215/8342,Jozef,Szabó,2002-12-15
021216/7234,Juraj,Varga,2002-12-16
021216/8182,Silvia,Poláková,2002-12-16
021216/8209,Zuzana,Krnáčová,2002-12-16
021216/8407,Lukáš,Pekár,2002-12-16
021216/9817,Veronika,Kováčiková,2002-12-16
021217/0162,Andrej,Žiak,2002-12-17
021217/5637,René,Krajčí,2002-12-17
021217/9909,Tomáš,Tóth,2002-12-17
021218/0220,Patrik,Švec,2002-12-18
021218/1227,Kristína,Moravčíková,2002-12-18
021218/3106,Marián,Černák,2002-12-18
021218/6900,Klaudia,Pašeková,2002-12-18
021218/7259,Andrea,Hudecová,2002-12-18
021219/1332,Gabriel,Žiak,2002-12-19
021219/2959,Dominik,Šimunek,2002-12-19
021219/3042,Mária,Kubišová,2002-12-19
021219/4747,Klaudia,Horváthová,2002-12-19
021219/5709,Andrej,Hruška,2002-12-19
021219/7224,Tatiana,Bartošová,2002-12-19
021219/9816,Anna,Holubová,2002-12-19
021220/0462,René,Marek,2002-12-20
021220/3560,Zuzana,Szabóová,2002-12-20
021220/6010,Diana,Blaškoová,2002-12-20
021220/8482,Karolína,Krnáčová,2002-12-20
021220/8521,Tomáš,Krajčí,2002-12-20
021220/9823,Blažena,Hollýová,2002-12-20
021221/3306,Alan,Šimunek,2002-12-21
021221/4249,Martin,Vlach,2002-12-21
021221/4277,Stanislav,Horváth,2002-12-21
021221/5891,Juraj,Král,2002-12-21
021221/8237,Roman,Benko,2002-12-21
021222/4449,Jana,Farkašová,2002-12-22
021222/5574,Michaela,Hudecová,2002-12-22
021223/0561,Boris,Hollý,2002-12-23
021223/4129,Eva,Krnáčová,2002-12-23
021223/6896,Silvia,Kadlecová,2002-12-23
021223/8328,Marek,Blaško,2002-12-23
021224/2365,Silvia,Dudášová,2002-12-24
021224/3296,Richard,Hruška,2002-12-24
021224/3747,Richard,Šimunek,2002-12-24
021224/3794,Ema,Králová,2002-12-24
021224/5033,Ján,Farkaš,2002-12-24
021224/8063,Lucia,Nováková,2002-12-24
021225/0215,Tamara,Blaškoová,2002-12-25
021225/1326,Zuzana,Králová,2002-12-25
021225/3762,Karolína,Kissová,2002-12-25
021225/6701,Samuel,Urban,2002-12-25
021226/7710,Tamara,Urbanová,2002-12-26
021226/8788,Richard,Tóth,2002-12-26
021227/0080,Roman,Kadlec,2002-12-27
021227/1047,Anna,Hudecová,2002-12-27
021227/1630,Peter,Kováčik,2002-12-27
021227/3553,Žaneta,Szabóová,2002-12-27
021227/3990,Kristína,Kadlecová,2002-12-27
021227/4967,Monika,Hollýová,2002-12-27
021227/5566,Jozef,Novák,2002-12-27
021228/3499,Igor,Šimko,2002-12-28
021228/4620,Roman,Benko,2002-12-28
021228/5202,Peter,Hruška,2002-12-28
021229/0149,Tamara,Červeňová,2002-12-29
021229/0942,Monika,Poláková,2002-12-29
021229/1354,Erik,Švec,2002-12-29
021229/2897,Peter,Kubiš,2002-12-29
021229/4317,Mária,Vlachová,2002-12-29
021229/4348,Štefan,Žiak,2002-12-29
021229/8205,Gabriel,Krajčí,2002-12-29
021229/8347,Tomáš,Szabó,2002-12-29
021230/1056,Ela,Pašeková,2002-12-30
021230/2989,Tomáš,Švec,2002-12-30
021230/5338,René,Hollý,2002-12-30
021231/0820,Tatiana,Balážová,2002-12-31
021231/2706,Pavol,Šimunek,2002-12-31
021231/5551,Kristína,Krajčíová,2002-12-31
030101/1092,Dušan,Krnáč,2003-01-01
030101/3465,Andrej,Hollý,2003-01-01
030101/3847,Juraj,Šimko,2003-01-01
030101/6019,Filip,Szabó,2003-01-01
030101/8989,Boris,Švec,2003-01-01
030101/9516,Žaneta,Králová,2003-01-01
030102/0675,Tatiana,Machová,2003-01-02
030102/1007,Barbora,Tóthová,2003-01-02
030102/3742,Sabina,Kováčiková,2003-01-02
030102/8980,Diana,Gregorová,2003-01-02
030103/8019,Sabina,Blaškoová,2003-01-03
030104/5353,Milan,Baláž,2003-01-04
030104/5467,René,Vlach,2003-01-04
030104/7996,Mária,Nováková,2003-01-04
030105/2815,Michaela,Doležalová,2003-01-05
030105/3037,Michal,Pašek,2003-01-05
030105/3861,Stanislav,Šimko,2003-01-05
030105/4705,Daniel,Kadlec,2003-01-05
030105/6198,Karol,Hruška,2003-01-05
030105/7198,Erik,Kadlec,2003-01-05
030106/3226,Martina,Vlachová,2003-01-06
030106/4545,Silvia,Šimkoová,2003-01-06
030106/6030,Michaela,Dudášová,2003-01-06
030106/7833,Eva,Nováková,2003-01-06
030106/7848,Tatiana,Bartošová,2003-01-06
030106/8027,Marián,Polák,2003-01-06
030107/0198,Mária,Vlachová,2003-01-07
030107/0273,Alan,Švec,2003-01-07
030107/5537,Ivana,Kováčová,2003-01-07
030107/6101,Roman,Krajčí,2003-01-07
030107/8476,Patrik,Šimunek,2003-01-07
030108/2889,Ela,Šimkoová,2003-01-08
030108/6006,Adam,Szabó,2003-01-08
030108/6607,Roman,Kadlec,2003-01-08
030108/6625,Dušan,Černák,2003-01-08
030108/7935,Natália,Bartošová,2003-01-08
030108/8466,Radovan,Mach,2003-01-08
030109/3936,Igor,Benko,2003-01-09
030109/8007,Juraj,Urban,2003-01-09
030109/9258,Ivana,Kissová,2003-01-09
030110/3513,Andrej,Kováč,2003-01-10
030110/4260,Roman,Vlach,2003-01-10
030110/7104,Adrián,Gregor,2003-01-10
030110/7399,Viliam,Baláž,2003-01-10
030110/8361,Ema,Červeňová,2003-01-10
030111/1692,Simona,Tóthová,2003-01-11
030111/2197,Dominika,Krajčíová,2003-01-11
030111/2351,Petra,Szabóová,2003-01-11
030111/2950,Boris,Král,2003-01-11
030111/3209,Samuel,Dudáš,2003-01-11
030111/3253,Igor,Tóth,2003-01-11
030111/3965,Stanislav,Polák,2003-01-11
030111/4062,Ela,Vargaová,2003-01-11
030111/4709,Lukáš,Benko,2003-01-11
030111/7316,Lenka,Hudecová,2003-01-11
030112/0233,Andrej,Pašek,2003-01-12
030112/5851,René,Švec,2003-01-12
030112/6078,Adam,Baláž,2003-01-12
030112/6106,Sabina,Dudášová,2003-01-12
030112/8519,Tibor,Kubiš,2003-01-12
030113/0290,Tomáš,Polák,2003-01-13
030113/9655,Andrea,Moravčíková,2003-01-13
030114/0261,Lenka,Kováčová,2003-01-14
030114/1085,Dominik,Polák,2003-01-14
030114/1091,Blažena,Balážová,2003-01-14
030114/1710,Lukáš,Hudec,2003-01-14
030114/2796,Petra,Balážová,2003-01-14
030114/9488,Veronika,Chovanecová,2003-01-14
030115/0751,Martin,Urban,2003-01-15
030115/0796,Ema,Horváthová,2003-01-15
030115/1444,Simona,Kubišová,2003-01-15
030116/5120,Nina,Machová,2003-01-16
030116/5864,Alan,Červeň,2003-01-16
030116/9416,Boris,Chovanec,2003-01-16
030117/1119,Žaneta,Pekárová,2003-01-17
030118/0752,Petra,Poláková,2003-01-18
030118/1026,Lenka,Nováková,2003-01-18
030118/4896,Erik,Mach,2003-01-18
030118/4935,Viktor,Chovanec,2003-01-18
030118/9406,Boris,Krajčí,2003-01-18
030119/0321,Diana,Nováková,2003-01-19
030119/3699,Igor,Polák,2003-01-19
030119/3939,Diana,Holubová,2003-01-19
030120/1469,Patrik,Šimko,2003-01-20
030120/4555,Róbert,Černák,2003-01-20
030120/6705,Silvia,Kadlecová,2003-01-20
030120/8732,Richard,Moravčík,2003-01-20
030121/5206,Gabriel,Král,2003-01-21
030121/7233,René,Holub,2003-01-21
030121/9897,Marián,Szabó,2003-01-21
030122/0130,Boris,Šimko,2003-01-22
030122/8752,Viktor,Benko,2003-01-22
030123/2221,Filip,Krajčí,2003-01-23
030123/2957,Mária,Černáková,2003-01-23
030123/3354,Lenka,Balážová,2003-01-23
030123/5428,Patrik,Chovanec,2003-01-23
030124/2412,Ema,Šimuneková,2003-01-24
030124/3324,René,Hollý,2003-01-24
030124/7641,Veronika,Šimkoová,2003-01-24
030125/1324,Igor,Krnáč,2003-01-25
030125/5823,Štefan,Kováčik,2003-01-25
030125/6894,Viktória,Pašeková,2003-01-25
030126/2834,Pavol,Tóth,2003-01-26
030126/7861,Michal,Kováč,2003-01-26
030128/1778,Karolína,Benkoová,2003-01-28
030128/3149,Jana,Gregorová,2003-01-28
030128/5239,Blažena,Červeňová,2003-01-28
030128/7267,Natália,Poláková,2003-01-28
030128/9977,Soňa,Červeňová,2003-01-28
030129/1130,Petra,Hruškaová,2003-01-29
030129/7099,Dominika,Pekárová,2003-01-29
030130/1418,Viliam,Novák,2003-01-30
030130/2022,Stanislav,Tóth,2003-01-30
030130/3160,Lukáš,Horváth,2003-01-30
030130/4243,Žaneta,Šimuneková,2003-01-30
030131/4976,Ivana,Kováčová,2003-01-31
030131/5662,Ela,Hudecová,2003-01-31
030131/9268,Viktória,Černáková,2003-01-31
030201/5410,Erik,Šimko,2003-02-01
030201/7228,Viliam,Šimunek,2003-02-01
030201/7773,Roman,Červeň,2003-02-01
030201/9191,Juraj,Polák,2003-02-01
030202/2945,Žaneta,Černáková,2003-02-02
030202/6468,Jana,Blaškoová,2003-02-02
030203/0962,Peter,Krajčí,2003-02-03
030203/7018,Bianka,Gregorová,2003-02-03
030203/7287,Diana,Červeňová,2003-02-03
030203/8027,Ján,Král,2003-02-03
030203/8875,Stanislav,Mach,2003-02-03
030203/9254,Martin,Pašek,2003-02-03
030204/1590,Gabriel,Baláž,2003-02-04
030204/1671,Lukáš,Kováč,2003-02-04
030204/1955,Milan,Urban,2003-02-04
030204/6172,Ema,Bartošová,2003-02-04
030204/7854,Martina,Farkašová,2003-02-04
030204/8405,Jana,Doležalová,2003-02-04
030204/9927,Andrea,Krajčíová,2003-02-04
030205/4910,Róbert,Moravčík,2003-02-05
030206/0590,Silvia,Urbanová,2003-02-06
030206/7404,Žaneta,Kováčiková,2003-02-06
030206/7566,Zuzana,Machová,2003-02-06
030206/9866,Peter,Blaško,2003-02-06
030207/0638,Róbert,Kadlec,2003-02-07
030207/4008,Adam,Pekár,2003-02-07
030207/4227,Daniel,Krajčí,2003-02-07
030207/5392,Adrián,Kubiš,2003-02-07
030208/2416,Michal,Novák,2003-02-08
030208/4073,Karolína,Vlachová,2003-02-08
030208/6674,Stanislav,Žiak,2003-02-08
030208/7876,Ivana,Holubová,2003-02-08
030208/7960,Pavol,Král,2003-02-08
030208/8008,Viktória,Mareková,2003-02-08
030208/8690,Ján,Krnáč,2003-02-08
030209/0014,Dominika,Farkašová,2003-02-09
030209/0526,Lýdia,Farkašová,2003-02-09
030209/2534,Viliam,Urban,2003-02-09
030209/2660,Marián,Kubiš,2003-02-09
030209/3911,Zuzana,Kissová,2003-02-09
030209/6674,Štefan,Benko,2003-02-09
030209/9447,Radovan,Černák,2003-02-09
030210/0252,Andrea,Bartošová,2003-02-10
030210/5879,Marián,Švec,2003-02-10
030210/7944,Ela,Pekárová,2003-02-10
030210/8723,Monika,Hudecová,2003-02-10
030211/3070,Daniel,Dudáš,2003-02-11
030211/6660,Samuel,Urban,2003-02-11
030212/2134,Richard,Král,2003-02-12
030212/3018,Jozef,Tóth,2003-02-12
030212/5536,Michaela,Chovanecová,2003-02-12
030212/6081,Marek,Farkaš,2003-02-12
030212/6166,Ján,Moravčík,2003-02-12
030212/7603,Ján,Urban,2003-02-12
030212/9919,Vladimír,Krajčí,2003-02-12
030213/2934,René,Hollý,2003-02-13
030213/3745,Stanislav,Krnáč,2003-02-13
030213/3984,Peter,Varga,2003-02-13
030213/6149,Rastislav,Bartoš,2003-02-13
030214/1899,Martina,Žiaková,2003-02-14
030214/3015,Alan,Krnáč,2003-02-14
030214/5204,Erik,Švec,2003-02-14
030214/6298,Ela,Balážová,2003-02-14
030214/7553,Karolína,Benkoová,2003-02-14
030214/9899,Gabriela,Chovanecová,2003-02-14
030215/1268,Kristína,Farkašová,2003-02-15
030215/1918,Mária,Pašeková,2003-02-15
030215/2199,Juraj,Blaško,2003-02-15
030215/3717,Jozef,Kováčik,2003-02-15
030215/3725,Samuel,Krnáč,2003-02-15
030215/4856,Gabriel,Varga,2003-02-15
030215/8371,Diana,Krnáčová,2003-02-15
030215/9002,Mária,Urbanová,2003-02-15
030215/9470,Sabina,Krajčíová,2003-02-15
030215/9594,Roman,Krnáč,2003-02-15
030215/9723,Dominika,Šimkoová,2003-02-15
030216/2289,Michaela,Doležalová,2003-02-16
030216/2800,Igor,Kováč,2003-02-16
030216/3416,Lýdia,Pekárová,2003-02-16
030216/6897,Viktória,Pekárová,2003-02-16
030216/8915,Barbora,Dudášová,2003-02-16
030216/8950,Erik,Farkaš,2003-02-16
030217/2552,Mária,Dudášová,2003-02-17
030217/4147,Zuzana,Kadlecová,2003-02-17
030217/6470,Marek,Černák,2003-02-17
030217/7167,Marek,Szabó,2003-02-17
030217/7208,Klaudia,Dudášová,2003-02-17
030217/8133,Juraj,Šimunek,2003-02-17
030217/8214,Rastislav,Doležal,2003-02-17
030218/1298,Silvia,Farkašová,2003-02-18
030218/2098,Rastislav,Chovanec,2003-02-18
030218/5662,Diana,Doležalová,2003-02-18
030218/6641,Jozef,Kováč,2003-02-18
030218/6941,Monika,Mareková,2003-02-18
030219/3665,Filip,Hollý,2003-02-19
030219/3687,Klaudia,Kissová,2003-02-19
030219/7074,Juraj,Král,2003-02-19
030219/8035,Roman,Šimko,2003-02-19
030219/9987,Patrik,Krajčí,2003-02-19
030220/3108,Lukáš,Szabó,2003-02-20
030220/4171,Ema,Nováková,2003-02-20
030220/5470,Erik,Marek,2003-02-20
030221/1875,Laura,Šimkoová,2003-02-21
030221/2946,Zuzana,Poláková,2003-02-21
030221/5540,Stanislav,Mach,2003-02-21
030221/6813,René,Urban,2003-02-21
030221/8231,Peter,Červeň,2003-02-21
030221/8761,Laura,Červeňová,2003-02-21
030221/9663,Kristína,Machová,2003-02-21
030221/9684,Monika,Kubišová,2003-02-21
030222/0387,Patrik,Holub,2003-02-22
030222/1186,Martin,Pekár,2003-02-22
030222/4229,Mária,Chovanecová,2003-02-22
030223/1792,Martin,Marek,2003-02-23
030223/4068,Anna,Šimuneková,2003-02-23
030223/5494,Radovan,Doležal,2003-02-23
030223/5701,Filip,Baláž,2003-02-23
030224/0382,Boris,Červeň,2003-02-24
030224/0698,Ivana,Tóthová,2003-02-24
030224/3390,Karol,Moravčík,2003-02-24
030224/4732,Rastislav,Szabó,2003-02-24
030224/5225,Viktor,Žiak,2003-02-24
030224/8667,Michal,Kováčik,2003-02-24
030225/3178,Filip,Hruška,2003-02-25
030225/9963,Zuzana,Mareková,2003-02-25
030226/2317,Radovan,Moravčík,2003-02-26
030226/8519,Jana,Moravčíková,2003-02-26
030227/0537,Jana,Šimuneková,2003-02-27
030227/1813,Soňa,Vargaová,2003-02-27
030227/3194,Gabriela,Dudášová,2003-02-27
030227/4563,Michaela,Chovanecová,2003-02-27
030227/5641,Juraj,Hudec,2003-02-27
030227/7809,Roman,Benko,2003-02-27
030227/9190,Erik,Chovanec,2003-02-27
030227/9616,Gabriela,Bartošová,2003-02-27
030227/9972,Lukáš,Černák,2003-02-27
030228/0462,Adam,Hudec,2003-02-28
030228/4661,Stanislav,Farkaš,2003-02-28
030228/5596,Natália,Benkoová,2003-02-28
030228/6033,Kristína,Švecová,2003-02-28
030228/6172,Martin,Baláž,2003-02-28
030228/7215,Rastislav,Baláž,2003-02-28
030228/8197,Katarína,Doležalová,2003-02-28
030228/8215,Blažena,Blaškoová,2003-02-28
030228/8488,Alan,Krnáč,2003-02-28
030228/9195,Juraj,Krnáč,2003-02-28
030301/3464,Mária,Nováková,2003-03-01
030302/0185,Peter,Švec,2003-03-02
030302/1559,Dušan,Kováč,2003-03-02
030302/2475,Gabriel,Kováč,2003-03-02
030302/5115,Ivana,Šimkoová,2003-03-02
030302/5177,Diana,Moravčíková,2003-03-02
030302/8685,Michaela,Krajčíová,2003-03-02
030302/9861,Eva,Tóthová,2003-03-02
030303/1298,Ivana,Hruškaová,2003-03-03
030303/1644,Peter,Hollý,2003-03-03
030303/5942,Tatiana,Benkoová,2003-03-03
030303/9704,Dušan,Novák,2003-03-03
030304/1599,Ivana,Pašeková,2003-03-04
030304/3166,Juraj,Dudáš,2003-03-04
030305/0311,Vladimír,Blaško,2003-03-05
030305/1381,Lenka,Chovanecová,2003-03-05
030305/5797,Ján,Novák,2003-03-05
030305/7464,Bianka,Doležalová,2003-03-05
030306/0385,Ján,Pašek,2003-03-06
030306/1686,Karol,Marek,2003-03-06
030306/8767,Radovan,Mach,2003-03-06
030307/0338,Žaneta,Vargaová,2003-03-07
030307/6144,Barbora,Balážová,2003-03-07
030307/9349,Martin,Červeň,2003-03-07
030308/2864,Kristína,Kováčiková,2003-03-08
030308/5241,Milan,Marek,2003-03-08
030308/9124,Sabina,Hudecová,2003-03-08
030309/0914,Michaela,Švecová,2003-03-09
030309/3954,Jozef,Horváth,2003-03-09
030310/3659,Silvia,Žiaková,2003-03-10
030311/1807,Tibor,Král,2003-03-11
030311/7281,Peter,Hruška,2003-03-11
030312/0476,Anna,Šimkoová,2003-03-12
030312/2114,Lucia,Blaškoová,2003-03-12
030312/3009,Martina,Šimkoová,2003-03-12
030312/3451,Roman,Červeň,2003-03-12
030312/3458,Dominika,Horváthová,2003-03-12
030312/3867,Michaela,Machová,2003-03-12
030312/5072,Adriana,Krajčíová,2003-03-12
030312/6288,Žaneta,Horváthová,2003-03-12
030312/9319,Monika,Pekárová,2003-03-12
030313/4240,Viliam,Benko,2003-03-13
030313/6029,Ján,Kováč,2003-03-13
030313/7270,Ján,Kiss,2003-03-13
030313/8810,Jozef,Mach,2003-03-13
030314/5302,Dušan,Farkaš,2003-03-14
030314/5814,Adrián,Kováčik,2003-03-14
030314/5850,Diana,Vargaová,2003-03-14
030314/8339,Ema,Vargaová,2003-03-14
030314/8342,Martin,Szabó,2003-03-14
030315/1320,Marek,Dudáš,2003-03-15
030315/2039,Ela,Pašeková,2003-03-15
030315/3832,Tamara,Pašeková,2003-03-15
030315/7007,Jozef,Marek,2003-03-15
030316/0101,Filip,Benko,2003-03-16
030316/1300,Anna,Holubová,2003-03-16
030316/1794,Milan,Krajčí,2003-03-16
030316/3120,Radovan,Varga,2003-03-16
030316/7560,Patrik,Holub,2003-03-16
030316/7732,Vladimír,Moravčík,2003-03-16
030316/9017,Viktor,Švec,2003-03-16
030318/1566,Marek,Kubiš,2003-03-18
030318/1711,René,Bartoš,2003-03-18
030318/2990,Michaela,Gregorová,2003-03-18
030318/3959,Lýdia,Kissová,2003-03-18
030318/4794,Eva,Kadlecová,2003-03-18
030318/7699,Andrej,Kadlec,2003-03-18
030318/8067,Adrián,Kadlec,2003-03-18
030319/1135,Martina,Hudecová,2003-03-19
030319/4417,Radovan,Doležal,2003-03-19
030319/5656,Michal,Tóth,2003-03-19
030319/8330,Katarína,Kováčová,2003-03-19
030319/9711,Anna,Králová,2003-03-19
030319/9954,Dušan,Polák,2003-03-19
030320/4828,Bianka,Šimuneková,2003-03-20
030320/5456,Roman,Pašek,2003-03-20
030321/1984,Nina,Moravčíková,2003-03-21
030321/2275,Ela,Vargaová,2003-03-21
030321/2842,Jana,Blaškoová,2003-03-21
030321/7911,Andrea,Hollýová,2003-03-21
030322/0462,Igor,Dudáš,2003-03-22
030322/2425,Sabina,Kubišová,2003-03-22
030322/2507,Bianka,Gregorová,2003-03-22
030322/2864,Vladimír,Doležal,2003-03-22
030322/3082,Barbora,Pašeková,2003-03-22
030322/5619,Vladimír,Baláž,2003-03-22
030322/5699,René,Krnáč,2003-03-22
030322/6348,Jozef,Varga,2003-03-22
030322/8470,Lýdia,Vargaová,2003-03-22
030323/0028,Daniel,Krnáč,2003-03-23
030323/1197,Ján,Moravčík,2003-03-23
030323/5316,Dominik,Pekár,2003-03-23
030323/5984,Jana,Hruškaová,2003-03-23
030323/9089,Jozef,Tóth,2003-03-23
030324/7489,Róbert,Baláž,2003-03-24
030324/9831,Diana,Chovanecová,2003-03-24
030325/0671,Adam,Kiss,2003-03-25
030325/6069,Peter,Szabó,2003-03-25
030326/1332,Patrik,Krnáč,2003-03-26
030326/2199,Karolína,Holubová,2003-03-26
030326/5099,Adriana,Gregorová,2003-03-26
030326/7574,Radovan,Blaško,2003-03-26
030326/8328,Veronika,Gregorová,2003-03-26
030327/0350,Anna,Kubišová,2003-03-27
030327/7576,Andrea,Krnáčová,2003-03-27
030327/8426,Bianka,Kissová,2003-03-27
030328/1687,Adriana,Szabóová,2003-03-28
030328/2696,Stanislav,Hudec,2003-03-28
030328/3001,Stanislav,Šimko,2003-03-28
030328/3126,Jozef,Farkaš,2003-03-28
030328/5718,Radovan,Doležal,2003-03-28
030328/6119,Vladimír,Šimko,2003-03-28
030328/9888,Anna,Pekárová,2003-03-28
030329/5286,Daniel,Dudáš,2003-03-29
030329/7657,Eva,Šimkoová,2003-03-29
030330/0907,Viliam,Krajčí,2003-03-30
030330/0946,Soňa,Farkašová,2003-03-30
030330/1243,Anna,Krajčíová,2003-03-30
030330/1344,Katarína,Doležalová,2003-03-30
030330/1363,Dominik,Hollý,2003-03-30
030330/1493,Pavol,Doležal,2003-03-30
030330/1567,Róbert,Kiss,2003-03-30
030330/3945,Lýdia,Pekárová,2003-03-30
030330/4024,Boris,Mach,2003-03-30
030330/5996,Marián,Mach,2003-03-30
030330/6232,Lukáš,Farkaš,2003-03-30
030331/2052,Stanislav,Benko,2003-03-31
030331/4518,Nina,Szabóová,2003-03-31
030331/6872,Peter,Král,2003-03-31
030331/7254,Katarína,Červeňová,2003-03-31
030331/9777,Viktória,Žiaková,2003-03-31
030401/2741,Jozef,Mach,2003-04-01
030401/5309,Viktor,Varga,2003-04-01
030401/6724,Zuzana,Pašeková,2003-04-01
030402/0486,Pavol,Mach,2003-04-02
030402/4516,Adam,Horváth,2003-04-02
030402/9732,Erik,Novák,2003-04-02
030403/1957,Gabriela,Kissová,2003-04-03
030404/2872,Katarína,Doležalová,2003-04-04
030404/8531,Veronika,Švecová,2003-04-04
030405/1511,Petra,Nováková,2003-04-05
030405/1990,Klaudia,Chovanecová,2003-04-05
030405/2808,Marián,Švec,2003-04-05
030405/4929,Patrik,Kadlec,2003-04-05
030405/7196,Andrea,Blaškoová,2003-04-05
030405/9040,René,Novák,2003-04-05
030405/9483,Petra,Šimuneková,2003-04-05
030405/9742,Blažena,Kissová,2003-04-05
030406/0310,Sabina,Moravčíková,2003-04-06
030406/0625,Michal,Krajčí,2003-04-06
030406/3602,Viktor,Bartoš,2003-04-06
030406/3784,Marián,Dudáš,2003-04-06
030406/8515,Radovan,Holub,2003-04-06
030407/0822,Mária,Šimkoová,2003-04-07
030407/3845,Gabriela,Šimkoová,2003-04-07
030407/5199,Bianka,Žiaková,2003-04-07
030407/5469,Monika,Bartošová,2003-04-07
030407/6421,Karolína,Urbanová,2003-04-07
030407/8759,Bianka,Farkašová,2003-04-07
030408/1361,Lukáš,Mach,2003-04-08
030408/5092,Ivana,Švecová,2003-04-08
030408/7076,Patrik,Král,2003-04-08
030408/7760,Richard,Švec,2003-04-08
030408/8165,Laura,Nováková,2003-04-08
030409/5846,Radovan,Chovanec,2003-04-09
030409/7810,Jana,Šimuneková,2003-04-09
030409/9826,Blažena,Králová,2003-04-09
030410/0473,Milan,Baláž,2003-04-10
030410/1176,Mária,Kadlecová,2003-04-10
030410/2842,Erik,Kováč,2003-04-10
030410/3499,Veronika,Kadlecová,2003-04-10
030410/4440,Lenka,Bartošová,2003-04-10
030410/4994,Petra,Kadlecová,2003-04-10
030410/5245,René,Kadlec,2003-04-10
030410/5757,Andrea,Kováčová,2003-04-10
030411/2870,Igor,Blaško,2003-04-11
030411/7380,Žaneta,Hudecová,2003-04-11
030411/9508,Daniel,Mach,2003-04-11
030412/0651,Dominika,Nováková,2003-04-12
030412/5881,Eva,Kováčová,2003-04-12
030412/9116,Michaela,Šimkoová,2003-04-12
030413/6635,Gabriela,Machová,2003-04-13
030414/0068,Kristína,Machová,2003-04-14
030414/0181,Barbora,Krajčíová,2003-04-14
030414/1124,Radovan,Polák,2003-04-14
030414/3015,Jana,Hruškaová,2003-04-14
